ip,click date,Agency,product code,travel date,Continent,Country,City,Flight,Product type,Price,Travel Period,id
27.******164,1/23/17,JU,JUJHP451TW2,2/12/17,Asia,Japan,Sapporo,TW2,P,1049000,4,17230
27.******164,1/23/17,JU,JUJHP451TW2,2/12/17,Asia,Japan,Muroran,TW2,P,1049000,4,17231
27.******164,1/23/17,JU,JUJHP451TW2,2/12/17,Asia,Japan,Otaru,TW2,P,1049000,4,17232
27.******164,1/23/17,JU,JUJHP451TW2,2/12/17,Asia,Japan,Chitose,TW2,P,1049000,4,17233
27.******164,1/23/17,JU,JUJHP451TW2,2/12/17,Asia,Japan,Hakodate,TW2,P,1049000,4,17234
27.******164,1/23/17,JU,JUJHP451TW2,2/19/17,Asia,Japan,Noboribetsu,TW2,P,899000,4,17235
27.******164,1/23/17,JU,JUJHP451TW2,2/19/17,Asia,Japan,Lake Toya,TW2,P,899000,4,17236
27.******164,1/23/17,JU,JUJHP451TW2,2/19/17,Asia,Japan,Sapporo,TW2,P,899000,4,17237
27.******164,1/23/17,JU,JUJHP451TW2,2/19/17,Asia,Japan,Muroran,TW2,P,899000,4,17238
27.******164,1/23/17,JU,JUJHP451TW2,2/19/17,Asia,Japan,Otaru,TW2,P,899000,4,17239
27.******164,1/23/17,JU,JUJHP451TW2,2/19/17,Asia,Japan,Chitose,TW2,P,899000,4,17240
27.******164,1/23/17,JU,JUJHP451TW2,2/19/17,Asia,Japan,Hakodate,TW2,P,899000,4,17241
27.******164,1/23/17,KR,KR110201455TW,1/29/17,Asia,Japan,Sapporo,TW,P,999000,4,17242
27.******164,1/23/17,KR,KR110201455TW,1/27/17,Asia,Japan,Sapporo,TW,P,1599000,4,17243
27.******164,1/23/17,KR,KR110201455TW,1/24/17,Asia,Japan,Sapporo,TW,P,999000,4,17244
182******04.229,1/23/17,HN,HNJKP743CRI,2/17/17,Asia,Japan,Beppu,CRI,P,365000,3,17245
182******04.229,1/23/17,HN,HNJKP743CRI,2/17/17,Asia,Japan,Yufuin,CRI,P,365000,3,17246
182******04.229,1/23/17,HN,HNJKP743CRI,2/17/17,Asia,Japan,Fukuoka,CRI,P,365000,3,17247
218******7.183,1/23/17,KR,KR1242015125PR,2/4/17,Asia,Philippines,Manila,PR,P,399000,4,17248
218******7.183,1/23/17,HN,HNABP100LJB,2/4/17,Asia,Thailand,Phuket,LJB,P,613000,5,17249
218******7.183,1/23/17,HN,HNABP100LJB,2/8/17,Asia,Thailand,Phuket,LJB,P,749000,5,17250
218******7.183,1/23/17,HN,HNABP100LJB,2/9/17,Asia,Thailand,Phuket,LJB,P,813000,5,17251
218******7.183,1/23/17,HN,HNABP100LJB,2/11/17,Asia,Thailand,Phuket,LJB,P,763000,5,17252
218******7.183,1/23/17,HN,HNABP100LJB,2/14/17,Asia,Thailand,Phuket,LJB,P,679000,5,17253
218******7.183,1/23/17,MD,MDATP1007C11,1/31/17,Asia,Thailand,Pattaya,7C11,P,529000,5,17254
218******7.183,1/23/17,MD,MDATP1007C11,1/31/17,Asia,Thailand,Bangkok,7C11,P,529000,5,17255
182******04.229,1/23/17,HN,HNAPP179PRY,2/17/17,Asia,Philippines,Details,PRY,P,539000,5,17256
182******04.229,1/23/17,HN,HNJKP743CRI,2/17/17,Asia,Japan,Beppu,CRI,P,365000,3,17257
182******04.229,1/23/17,HN,HNJKP743CRI,2/17/17,Asia,Japan,Yufuin,CRI,P,365000,3,17258
182******04.229,1/23/17,HN,HNJKP743CRI,2/17/17,Asia,Japan,Fukuoka,CRI,P,365000,3,17259
182******04.229,1/23/17,HN,HNJKB560LJ3,2/17/17,Asia,Japan,Fukuoka,LJ3,F,739000,3,17260
223******.43,1/23/17,KR,KR1242015125PR,2/4/17,Asia,Philippines,Manila,PR,P,399000,4,17261
122******8.19,1/23/17,HN,HNABP100LJB,2/14/17,Asia,Thailand,Phuket,LJB,P,679000,5,17262
122******8.19,1/23/17,HN,HNCCP800OZK,2/15/17,Asia,China,Shanghai,OZK,P,711400,4,17263
122******8.19,1/23/17,HN,HNCCP800OZK,2/15/17,Asia,China,Hangzhou,OZK,P,711400,4,17264
122******8.19,1/23/17,HJ,HJKW20852LJ2,2/7/17,Asia,Japan,Osaka,LJ2,F,551400,3,17265
122******8.19,1/23/17,HN,HNJKP500KEZ,2/4/17,Asia,Japan,Beppu,KEZ,P,799000,3,17266
122******8.19,1/23/17,HN,HNJKP500KEZ,2/4/17,Asia,Japan,Oita,KEZ,P,799000,3,17267
122******8.19,1/23/17,HN,HNJKP500KEZ,2/4/17,Asia,Japan,Yufuin,KEZ,P,799000,3,17268
122******8.19,1/23/17,HN,HNJKP500KEZ,2/4/17,Asia,Japan,Fukuoka,KEZ,P,799000,3,17269
122******8.19,1/23/17,HN,HNJKP500KEZ,2/4/17,Asia,Japan,Aso,KEZ,P,799000,3,17270
122******8.19,1/23/17,HJ,HJKW20852LJ2,2/7/17,Asia,Japan,Osaka,LJ2,F,551400,3,17271
122******8.19,1/23/17,HJ,HJKW20852LJ2,2/7/17,Asia,Japan,Osaka,LJ2,F,551400,3,17272
122******8.19,1/23/17,HN,HNABP100LJB,2/4/17,Asia,Thailand,Phuket,LJB,P,613000,5,17273
122******8.19,1/23/17,HN,HNABP100LJB,2/8/17,Asia,Thailand,Phuket,LJB,P,749000,5,17274
122******8.19,1/23/17,HN,HNABP100LJB,2/14/17,Asia,Thailand,Phuket,LJB,P,679000,5,17275
211******0.44,1/23/17,JU,JUEWP525OZ5,2/9/17,Europe,Swiss,Montreux,OZ5,P,2175000,8,17276
211******0.44,1/23/17,JU,JUEWP525OZ5,2/9/17,Europe,Swiss,Zermatt,OZ5,P,2175000,8,17277
211******0.44,1/23/17,JU,JUEWP525OZ5,2/9/17,Europe,France,Dijon,OZ5,P,2175000,8,17278
211******0.44,1/23/17,JU,JUEWP525OZ5,2/9/17,Europe,France,Paris,OZ5,P,2175000,8,17279
211******0.44,1/23/17,JU,JUEWP525OZ5,2/9/17,Europe,Italy,Neapolitan,OZ5,P,2175000,8,17280
211******0.44,1/23/17,JU,JUEWP525OZ5,2/9/17,Europe,Italy,Rome,OZ5,P,2175000,8,17281
211******0.44,1/23/17,JU,JUEWP525OZ5,2/9/17,Europe,Italy,Milan,OZ5,P,2175000,8,17282
211******0.44,1/23/17,JU,JUEWP525OZ5,2/9/17,Europe,Italy,Pompeii,OZ5,P,2175000,8,17283
211******0.44,1/23/17,JU,JUEWP525OZ5,2/9/17,Europe,Italy,Florence,OZ5,P,2175000,8,17284
223******0.169,1/23/17,MD,MDBJA668LJ00,2/15/17,Asia,Japan,Okinawa,LJ00,F,401400,4,17285
223******0.169,1/23/17,MD,MDBJA668LJ00,2/18/17,Asia,Japan,Okinawa,LJ00,F,551400,4,17286
223******0.169,1/23/17,MD,MDBJA668LJ00,2/22/17,Asia,Japan,Okinawa,LJ00,F,471400,4,17287
223******0.169,1/23/17,MD,MDBJA668LJ00,2/8/17,Asia,Japan,Okinawa,LJ00,F,401400,4,17288
223******0.169,1/23/17,MD,MDBJA668LJ00,2/8/17,Asia,Japan,Okinawa,LJ00,F,401400,4,17289
223******0.169,1/23/17,MD,MDBJA668OZ00,2/22/17,Asia,Japan,Okinawa,OZ00,F,471400,4,17290
223******0.169,1/23/17,MD,MDBJA668OZ00,2/21/17,Asia,Japan,Okinawa,OZ00,F,431400,4,17291
223******0.169,1/23/17,MD,MDBJA668OZ00,2/7/17,Asia,Japan,Okinawa,OZ00,F,401400,4,17292
223******0.169,1/23/17,MD,MDBJA668OZ00,2/8/17,Asia,Japan,Okinawa,OZ00,F,401400,4,17293
223******0.169,1/23/17,MD,MDBJA668LJ00,2/9/17,Asia,Japan,Okinawa,LJ00,F,501400,4,17294
223******0.169,1/23/17,MD,MDBJA668LJ00,2/8/17,Asia,Japan,Okinawa,LJ00,F,401400,4,17295
210******9.118,1/23/17,JU,JUCJP2223U8,2/14/17,Asia,China,Jiuzhaigou,3U8,P,599000,5,17296
210******9.118,1/23/17,JU,JUCJP2223U8,2/14/17,Asia,China,Saint,3U8,P,599000,5,17297
223******0.169,1/23/17,HN,HNJWA702OZM,2/8/17,Asia,Japan,Okinawa,OZM,F,626900,4,17298
223******0.169,1/23/17,HN,HNJWA702OZM,2/15/17,Asia,Japan,Okinawa,OZM,F,746900,4,17299
223******0.169,1/23/17,HN,HNJWA702OZM,2/21/17,Asia,Japan,Okinawa,OZM,F,776900,4,17300
223******0.169,1/23/17,HN,HNJWA702OZM,2/22/17,Asia,Japan,Okinawa,OZM,F,736900,4,17301
223******0.169,1/23/17,HN,HNJWA702OZM,2/8/17,Asia,Japan,Okinawa,OZM,F,626900,4,17302
223******0.169,1/23/17,HN,HNJWA511KEB,2/7/17,Asia,Japan,Okinawa,KEB,F,521000,4,17303
223******0.169,1/23/17,HN,HNJWA702OZ5,2/8/17,Asia,Japan,Okinawa,OZ5,F,626900,4,17304
223******0.169,1/23/17,HN,HNJWA702LJP,2/8/17,Asia,Japan,Okinawa,LJP,F,626900,4,17305
223******0.169,1/23/17,HN,HNJWA702LJP,2/5/17,Asia,Japan,Okinawa,LJP,F,535900,4,17306
58.******.18,1/23/17,HJ,HJKW42470OK1,4/6/17,Europe,Slovakia,Bled,OK1,P,2090000,9,17307
58.******.18,1/23/17,HJ,HJKW42470OK1,4/6/17,Europe,Austria,Salzburg,OK1,P,2090000,9,17308
58.******.18,1/23/17,HJ,HJKW42470OK1,4/6/17,Europe,Austria,Salzkammergut,OK1,P,2090000,9,17309
58.******.18,1/23/17,HJ,HJKW42470OK1,4/6/17,Europe,Czech Republic,Prague,OK1,P,2090000,9,17310
58.******.18,1/23/17,HJ,HJKW42470OK1,4/6/17,Europe,Czech Republic,Ceske Budejovice,OK1,P,2090000,9,17311
58.******.18,1/23/17,HJ,HJKW42470OK1,4/6/17,Europe,Czech Republic,Cesky Krumlov,OK1,P,2090000,9,17312
58.******.18,1/23/17,HJ,HJKW42470OK1,4/6/17,Europe,Croatia,Dubrovnik,OK1,P,2090000,9,17313
58.******.18,1/23/17,HJ,HJKW42470OK1,4/6/17,Europe,Croatia,Zagreb,OK1,P,2090000,9,17314
58.******.18,1/23/17,HJ,HJKW42470OK1,4/6/17,Europe,Croatia,Split,OK1,P,2090000,9,17315
58.******.18,1/23/17,HJ,HJKW42470OK1,4/6/17,Europe,Croatia,Zadar,OK1,P,2090000,9,17316
58.******.18,1/23/17,HJ,HJKW42470OK1,4/6/17,Europe,Croatia,Trogir,OK1,P,2090000,9,17317
58.******.18,1/23/17,HJ,HJKW42470OK1,3/9/17,Europe,Slovakia,Bled,OK1,P,1790000,9,17318
58.******.18,1/23/17,HJ,HJKW42470OK1,3/9/17,Europe,Austria,Salzburg,OK1,P,1790000,9,17319
58.******.18,1/23/17,HJ,HJKW42470OK1,3/9/17,Europe,Austria,Salzkammergut,OK1,P,1790000,9,17320
58.******.18,1/23/17,HJ,HJKW42470OK1,3/9/17,Europe,Czech Republic,Prague,OK1,P,1790000,9,17321
58.******.18,1/23/17,HJ,HJKW42470OK1,3/9/17,Europe,Czech Republic,Ceske Budejovice,OK1,P,1790000,9,17322
58.******.18,1/23/17,HJ,HJKW42470OK1,3/9/17,Europe,Czech Republic,Cesky Krumlov,OK1,P,1790000,9,17323
58.******.18,1/23/17,HJ,HJKW42470OK1,3/9/17,Europe,Croatia,Dubrovnik,OK1,P,1790000,9,17324
58.******.18,1/23/17,HJ,HJKW42470OK1,3/9/17,Europe,Croatia,Zagreb,OK1,P,1790000,9,17325
58.******.18,1/23/17,HJ,HJKW42470OK1,3/9/17,Europe,Croatia,Split,OK1,P,1790000,9,17326
58.******.18,1/23/17,HJ,HJKW42470OK1,3/9/17,Europe,Croatia,Zadar,OK1,P,1790000,9,17327
58.******.18,1/23/17,HJ,HJKW42470OK1,3/9/17,Europe,Croatia,Trogir,OK1,P,1790000,9,17328
58.******.18,1/23/17,HJ,HJKW42470OK1,5/4/17,Europe,Slovakia,Bled,OK1,P,2390000,9,17329
58.******.18,1/23/17,HJ,HJKW42470OK1,5/4/17,Europe,Austria,Salzburg,OK1,P,2390000,9,17330
58.******.18,1/23/17,HJ,HJKW42470OK1,5/4/17,Europe,Austria,Salzkammergut,OK1,P,2390000,9,17331
58.******.18,1/23/17,HJ,HJKW42470OK1,5/4/17,Europe,Czech Republic,Prague,OK1,P,2390000,9,17332
58.******.18,1/23/17,HJ,HJKW42470OK1,5/4/17,Europe,Czech Republic,Ceske Budejovice,OK1,P,2390000,9,17333
58.******.18,1/23/17,HJ,HJKW42470OK1,5/4/17,Europe,Czech Republic,Cesky Krumlov,OK1,P,2390000,9,17334
58.******.18,1/23/17,HJ,HJKW42470OK1,5/4/17,Europe,Croatia,Dubrovnik,OK1,P,2390000,9,17335
58.******.18,1/23/17,HJ,HJKW42470OK1,5/4/17,Europe,Croatia,Zagreb,OK1,P,2390000,9,17336
58.******.18,1/23/17,HJ,HJKW42470OK1,5/4/17,Europe,Croatia,Split,OK1,P,2390000,9,17337
58.******.18,1/23/17,HJ,HJKW42470OK1,5/4/17,Europe,Croatia,Zadar,OK1,P,2390000,9,17338
58.******.18,1/23/17,HJ,HJKW42470OK1,5/4/17,Europe,Croatia,Trogir,OK1,P,2390000,9,17339
223******0.169,1/23/17,MD,MDBJA668LJ00,2/8/17,Asia,Japan,Okinawa,LJ00,F,401400,4,17340
58.******.18,1/23/17,HJ,HJKW42470OK1,3/23/17,Europe,Slovakia,Bled,OK1,P,1990000,9,17341
58.******.18,1/23/17,HJ,HJKW42470OK1,3/23/17,Europe,Austria,Salzburg,OK1,P,1990000,9,17342
58.******.18,1/23/17,HJ,HJKW42470OK1,3/23/17,Europe,Austria,Salzkammergut,OK1,P,1990000,9,17343
58.******.18,1/23/17,HJ,HJKW42470OK1,3/23/17,Europe,Czech Republic,Prague,OK1,P,1990000,9,17344
58.******.18,1/23/17,HJ,HJKW42470OK1,3/23/17,Europe,Czech Republic,Ceske Budejovice,OK1,P,1990000,9,17345
58.******.18,1/23/17,HJ,HJKW42470OK1,3/23/17,Europe,Czech Republic,Cesky Krumlov,OK1,P,1990000,9,17346
58.******.18,1/23/17,HJ,HJKW42470OK1,3/23/17,Europe,Croatia,Dubrovnik,OK1,P,1990000,9,17347
58.******.18,1/23/17,HJ,HJKW42470OK1,3/23/17,Europe,Croatia,Zagreb,OK1,P,1990000,9,17348
58.******.18,1/23/17,HJ,HJKW42470OK1,3/23/17,Europe,Croatia,Split,OK1,P,1990000,9,17349
58.******.18,1/23/17,HJ,HJKW42470OK1,3/23/17,Europe,Croatia,Zadar,OK1,P,1990000,9,17350
58.******.18,1/23/17,HJ,HJKW42470OK1,3/23/17,Europe,Croatia,Trogir,OK1,P,1990000,9,17351
210******9.118,1/23/17,MD,MDAPE320PRM7,2/15/17,Asia,Philippines,Boracay,PRM7,P,1039000,5,17352
223******0.169,1/23/17,MD,MDBJA668LJ00,2/8/17,Asia,Japan,Okinawa,LJ00,F,401400,4,17353
223******0.169,1/23/17,HN,HNJWA702OZM,2/8/17,Asia,Japan,Okinawa,OZM,F,626900,4,17354
223******0.169,1/23/17,HN,HNJWA702LJ5,2/8/17,Asia,Japan,Okinawa,LJ5,F,626900,4,17355
223******0.169,1/23/17,HN,HNJWA702LJ6,2/8/17,Asia,Japan,Okinawa,LJ6,F,626900,4,17356
122******8.19,1/23/17,HN,HNABP100LJB,2/4/17,Asia,Thailand,Phuket,LJB,P,613000,5,17357
122******8.19,1/23/17,KR,KR170201694OZ,2/1/17,Asia,China,Tianjin,OZ,P,299000,4,17358
122******8.19,1/23/17,HN,HNABP100LJB,2/4/17,Asia,Thailand,Phuket,LJB,P,613000,5,17359
122******8.19,1/23/17,HN,HNABP100LJB,2/8/17,Asia,Thailand,Phuket,LJB,P,749000,5,17360
122******8.19,1/23/17,HN,HNABP100LJB,2/9/17,Asia,Thailand,Phuket,LJB,P,813000,5,17361
122******8.19,1/23/17,KR,KR150200884KE,2/1/17,Europe,Turkey,Istanbul,KE,P,956200,9,17362
122******8.19,1/23/17,KR,KR150200884KE,2/1/17,Europe,Turkey,Pamukkale,KE,P,956200,9,17363
122******8.19,1/23/17,KR,KR150200884KE,2/1/17,Europe,Turkey,Aygall,KE,P,956200,9,17364
122******8.19,1/23/17,KR,KR150200884KE,2/1/17,Europe,Turkey,Antalya,KE,P,956200,9,17365
122******8.19,1/23/17,KR,KR150200884KE,2/1/17,Europe,Turkey,Konya,KE,P,956200,9,17366
122******8.19,1/23/17,KR,KR150200884KE,2/1/17,Europe,Turkey,Troy,KE,P,956200,9,17367
122******8.19,1/23/17,HN,HNABP100LJB,2/14/17,Asia,Thailand,Phuket,LJB,P,679000,5,17368
122******8.19,1/23/17,HN,HNABP100LJB,2/24/17,Asia,Thailand,Phuket,LJB,P,763000,5,17369
122******8.19,1/23/17,HN,HNAPP179PRY,3/30/17,Asia,Philippines,Details,PRY,P,369000,5,17370
223******.215,1/23/17,JU,JUCPP321KE8,2/9/17,Asia,China,Shanghai,KE8,P,299000,4,17371
223******.215,1/23/17,JU,JUCPP321KE8,2/9/17,Asia,China,Hangzhou,KE8,P,299000,4,17372
219******3.234,1/23/17,HN,HNCHP822NXA,1/27/17,Asia,Macau,Macau,NXA,P,1439000,4,17373
219******3.234,1/23/17,HN,HNCHP822NXA,1/27/17,Asia,Hong Kong,Hong Kong,NXA,P,1439000,4,17374
219******3.234,1/23/17,HN,HNCHP822NXA,2/17/17,Asia,Macau,Macau,NXA,P,879000,4,17375
219******3.234,1/23/17,HN,HNCHP822NXA,2/17/17,Asia,Hong Kong,Hong Kong,NXA,P,879000,4,17376
223******.215,1/23/17,JU,JUCPP321KE8,2/10/17,Asia,China,Shanghai,KE8,P,299000,4,17377
223******.215,1/23/17,JU,JUCPP321KE8,2/10/17,Asia,China,Hangzhou,KE8,P,299000,4,17378
210******9.118,1/23/17,HN,HNCHP822NXA,2/15/17,Asia,Macau,Macau,NXA,P,759000,4,17379
210******9.118,1/23/17,HN,HNCHP822NXA,2/15/17,Asia,Hong Kong,Hong Kong,NXA,P,759000,4,17380
210******9.118,1/23/17,JU,JUCFP234OZ3,2/15/17,Asia,China,Qingdao,OZ3,P,299000,3,17381
210******9.118,1/23/17,JU,JUCBP235OZ3,2/15/17,Asia,Republic of Korea,Kim-Po,OZ3,P,299000,4,17382
210******9.118,1/23/17,JU,JUCBP235OZ3,2/15/17,Asia,China,Beijing,OZ3,P,299000,4,17383
210******9.118,1/23/17,JU,JUCBP235OZ3,2/15/17,Asia,China,Tianjin,OZ3,P,299000,4,17384
210******9.118,1/23/17,JU,JUCFP555OZ3,2/15/17,Asia,China,Qingdao,OZ3,P,299000,3,17385
210******9.118,1/23/17,JU,JUCBP614OZ3,2/15/17,Asia,China,Beijing,OZ3,P,399000,4,17386
210******9.118,1/23/17,JU,JUCBP614OZ3,2/15/17,Asia,China,Tianjin,OZ3,P,399000,4,17387
210******9.118,1/23/17,JU,JUCBP233OZ3,2/15/17,Asia,China,Beijing,OZ3,P,329000,4,17388
122******6.56,1/23/17,HN,HNJKP500KEZ,4/9/17,Asia,Japan,Beppu,KEZ,P,699000,3,17389
122******6.56,1/23/17,HN,HNJKP500KEZ,4/9/17,Asia,Japan,Oita,KEZ,P,699000,3,17390
122******6.56,1/23/17,HN,HNJKP500KEZ,4/9/17,Asia,Japan,Yufuin,KEZ,P,699000,3,17391
122******6.56,1/23/17,HN,HNJKP500KEZ,4/9/17,Asia,Japan,Fukuoka,KEZ,P,699000,3,17392
122******6.56,1/23/17,HN,HNJKP500KEZ,4/9/17,Asia,Japan,Aso,KEZ,P,699000,3,17393
218******5.14,1/23/17,JU,JUEWP380EK3,2/14/17,Europe,Monaco,Monaco,EK3,P,1320000,9,17394
218******5.14,1/23/17,JU,JUEWP380EK3,2/14/17,Europe,France,Nice,EK3,P,1320000,9,17395
218******5.14,1/23/17,JU,JUEWP380EK3,2/14/17,Europe,France,Saint fold vans,EK3,P,1320000,9,17396
218******5.14,1/23/17,JU,JUEWP380EK3,2/14/17,Europe,France,Eze,EK3,P,1320000,9,17397
218******5.14,1/23/17,JU,JUEWP380EK3,2/14/17,Europe,Italy,Neapolitan,EK3,P,1320000,9,17398
218******5.14,1/23/17,JU,JUEWP380EK3,2/14/17,Europe,Italy,Rome,EK3,P,1320000,9,17399
218******5.14,1/23/17,JU,JUEWP380EK3,2/14/17,Europe,Italy,Venice,EK3,P,1320000,9,17400
218******5.14,1/23/17,JU,JUEWP380EK3,2/14/17,Europe,Italy,Veronese,EK3,P,1320000,9,17401
218******5.14,1/23/17,JU,JUEWP380EK3,2/14/17,Europe,Italy,Bologna,EK3,P,1320000,9,17402
218******5.14,1/23/17,JU,JUEWP380EK3,2/14/17,Europe,Italy,Genoa,EK3,P,1320000,9,17403
218******5.14,1/23/17,JU,JUEWP380EK3,2/14/17,Europe,Italy,Pompeii,EK3,P,1320000,9,17404
218******5.14,1/23/17,JU,JUEWP380EK3,2/14/17,Europe,Italy,Florence,EK3,P,1320000,9,17405
218******5.14,1/23/17,JU,JUEWP380EK3,2/14/17,Europe,Italy,Pisa,EK3,P,1320000,9,17406
218******5.14,1/23/17,JU,JUEWP380EK3,2/14/17,Middle East,United Arab Emirates,Dubai,EK3,P,1320000,9,17407
122******8.19,1/23/17,JU,JUAUP704OZ7,2/24/17,Asia,Vietnam,Danang,OZ7,P,599000,5,17408
122******8.19,1/23/17,JU,JUAUP704OZ7,2/24/17,Asia,Vietnam,Hoi An,OZ7,P,599000,5,17409
122******8.19,1/23/17,JU,JUAUP704OZ7,2/1/17,Asia,Vietnam,Danang,OZ7,P,589000,5,17410
122******8.19,1/23/17,JU,JUAUP704OZ7,2/1/17,Asia,Vietnam,Hoi An,OZ7,P,589000,5,17411
122******8.19,1/23/17,JU,JUAUP704OZ7,2/6/17,Asia,Vietnam,Danang,OZ7,P,589000,5,17412
122******8.19,1/23/17,JU,JUAUP704OZ7,2/6/17,Asia,Vietnam,Hoi An,OZ7,P,589000,5,17413
122******8.19,1/23/17,HN,HNABP100LJB,2/4/17,Asia,Thailand,Phuket,LJB,P,613000,5,17414
122******8.19,1/23/17,MD,MDATP1027CH2,2/1/17,Asia,Thailand,Bangkok,7CH2,P,799000,5,17415
122******8.19,1/23/17,MD,MDATP1027CH2,2/1/17,Asia,Thailand,Pattaya,7CH2,P,799000,5,17416
122******8.19,1/23/17,MD,MDATP1027CH2,2/4/17,Asia,Thailand,Bangkok,7CH2,P,659000,5,17417
122******8.19,1/23/17,MD,MDATP1027CH2,2/4/17,Asia,Thailand,Pattaya,7CH2,P,659000,5,17418
122******8.19,1/23/17,MD,MDATP1027CH2,2/5/17,Asia,Thailand,Bangkok,7CH2,P,659000,5,17419
122******8.19,1/23/17,MD,MDATP1027CH2,2/5/17,Asia,Thailand,Pattaya,7CH2,P,659000,5,17420
122******8.19,1/23/17,MD,MDATP1027CH2,2/8/17,Asia,Thailand,Bangkok,7CH2,P,689000,5,17421
122******8.19,1/23/17,MD,MDATP1027CH2,2/8/17,Asia,Thailand,Pattaya,7CH2,P,689000,5,17422
122******8.19,1/23/17,MD,MDATP1027CH2,2/4/17,Asia,Thailand,Bangkok,7CH2,P,659000,5,17423
122******8.19,1/23/17,MD,MDATP1027CH2,2/4/17,Asia,Thailand,Pattaya,7CH2,P,659000,5,17424
122******8.19,1/23/17,JU,JUAUP704OZ7,2/1/17,Asia,Vietnam,Danang,OZ7,P,589000,5,17425
122******8.19,1/23/17,JU,JUAUP704OZ7,2/1/17,Asia,Vietnam,Hoi An,OZ7,P,589000,5,17426
122******8.19,1/23/17,JU,JUAUP704OZ7,2/4/17,Asia,Vietnam,Danang,OZ7,P,589000,5,17427
122******8.19,1/23/17,JU,JUAUP704OZ7,2/4/17,Asia,Vietnam,Hoi An,OZ7,P,589000,5,17428
122******8.19,1/23/17,JU,JUAUP704OZ7,2/6/17,Asia,Vietnam,Danang,OZ7,P,589000,5,17429
122******8.19,1/23/17,JU,JUAUP704OZ7,2/6/17,Asia,Vietnam,Hoi An,OZ7,P,589000,5,17430
122******8.19,1/23/17,JU,JUAUP704OZ7,2/1/17,Asia,Vietnam,Danang,OZ7,P,589000,5,17431
122******8.19,1/23/17,JU,JUAUP704OZ7,2/1/17,Asia,Vietnam,Hoi An,OZ7,P,589000,5,17432
122******8.19,1/23/17,JU,JUAUP704OZ7,2/1/17,Asia,Vietnam,Danang,OZ7,P,589000,5,17433
122******8.19,1/23/17,JU,JUAUP704OZ7,2/1/17,Asia,Vietnam,Hoi An,OZ7,P,589000,5,17434
122******8.19,1/23/17,JU,JUAUP704OZ7,2/4/17,Asia,Vietnam,Danang,OZ7,P,589000,5,17435
122******8.19,1/23/17,JU,JUAUP704OZ7,2/4/17,Asia,Vietnam,Hoi An,OZ7,P,589000,5,17436
58.******0.145,1/23/17,HN,HNCHP822NXA,2/24/17,Asia,Macau,Macau,NXA,P,949000,4,17437
58.******0.145,1/23/17,HN,HNCHP822NXA,2/24/17,Asia,Hong Kong,Hong Kong,NXA,P,949000,4,17438
58.******0.145,1/23/17,HN,HNCHP822NXA,2/25/17,Asia,Macau,Macau,NXA,P,909000,4,17439
58.******0.145,1/23/17,HN,HNCHP822NXA,2/25/17,Asia,Hong Kong,Hong Kong,NXA,P,909000,4,17440
58.******0.145,1/23/17,HN,HNCHP822NXA,2/22/17,Asia,Macau,Macau,NXA,P,779000,4,17441
58.******0.145,1/23/17,HN,HNCHP822NXA,2/22/17,Asia,Hong Kong,Hong Kong,NXA,P,779000,4,17442
58.******0.145,1/23/17,HN,HNCHP822NXA,2/20/17,Asia,Macau,Macau,NXA,P,759000,4,17443
58.******0.145,1/23/17,HN,HNCHP822NXA,2/20/17,Asia,Hong Kong,Hong Kong,NXA,P,759000,4,17444
122******8.19,1/23/17,HN,HNABP100LJB,2/4/17,Asia,Thailand,Phuket,LJB,P,613000,5,17445
210******6.36,1/23/17,HN,HNAPP123OZD,4/3/17,Asia,Philippines,Manila,OZD,P,1329000,5,17446
210******6.36,1/23/17,HN,HNAPP123OZD,4/3/17,Asia,Philippines,Bohol,OZD,P,1329000,5,17447
116******26.60,1/23/17,JU,JUAUP704OZ7,2/13/17,Asia,Vietnam,Danang,OZ7,P,589000,5,17448
116******26.60,1/23/17,JU,JUAUP704OZ7,2/13/17,Asia,Vietnam,Hoi An,OZ7,P,589000,5,17449
122******8.19,1/23/17,JU,JUAUP704OZ7,2/4/17,Asia,Vietnam,Danang,OZ7,P,589000,5,17450
122******8.19,1/23/17,JU,JUAUP704OZ7,2/4/17,Asia,Vietnam,Hoi An,OZ7,P,589000,5,17451
180******07.169,1/23/17,HN,HNCWP810OZM,3/3/17,Asia,China,Jiuzhaigou,OZM,P,1599000,6,17452
180******07.169,1/23/17,HN,HNCWP810OZM,3/3/17,Asia,China,Saint,OZM,P,1599000,6,17453
122******8.19,1/23/17,HN,HNJDP500KEM,2/3/17,Asia,Japan,Aomori,KEM,P,949000,3,17454
122******8.19,1/23/17,KR,KR170201694OZ,2/1/17,Asia,China,Tianjin,OZ,P,299000,4,17455
182******04.229,1/23/17,HN,HNCCP800OZK,2/17/17,Asia,China,Shanghai,OZK,P,531400,4,17456
182******04.229,1/23/17,HN,HNCCP800OZK,2/17/17,Asia,China,Hangzhou,OZK,P,531400,4,17457
182******04.229,1/23/17,KR,KR1242015125PR,2/17/17,Asia,Philippines,Manila,PR,P,499000,4,17458
182******04.229,1/23/17,JU,JUCBP235OZ3,2/17/17,Asia,Republic of Korea,Kim-Po,OZ3,P,299000,4,17459
182******04.229,1/23/17,JU,JUCBP235OZ3,2/17/17,Asia,China,Beijing,OZ3,P,299000,4,17460
182******04.229,1/23/17,JU,JUCBP235OZ3,2/17/17,Asia,China,Tianjin,OZ3,P,299000,4,17461
